    7573.054    126.529   5.900  9.44270E-01  9.40288E-01  4.23087E-03
    7575.311    128.786   5.950  9.43214E-01  9.39197E-01  4.26941E-03
    7577.588    131.063   6.000  9.41845E-01  9.38106E-01  3.97615E-03
    7579.883    133.358   6.050  9.40433E-01  9.37583E-01  3.02998E-03
    7582.198    135.673   6.100  9.38299E-01  9.37061E-01  1.31617E-03
    7584.531    138.006   6.150  9.35455E-01  9.36538E-01 -1.15172E-03
    7586.884    140.359   6.200  9.32057E-01  9.36016E-01 -4.20905E-03
    7589.256    142.731   6.250  9.28382E-01  9.35494E-01 -7.55924E-03
    7591.647    145.122   6.300  9.24796E-01  9.34971E-01 -1.08153E-02
    7594.056    147.531   6.350  9.21693E-01  9.34449E-01 -1.35577E-02
    7596.485    149.960   6.400  9.19437E-01  9.33927E-01 -1.53987E-02
    7598.933    152.408   6.450  9.18306E-01  9.33404E-01 -1.60443E-02
    7601.400    154.875   6.500  9.18443E-01  9.32882E-01 -1.53423E-02
    7603.886    157.361   6.550  9.20461E-01  9.32899E-01 -1.32182E-02
    7606.391    159.866   6.600  9.23633E-01  9.32916E-01 -9.86575E-03
    7608.915    162.390   6.650  9.27604E-01  9.32933E-01 -5.66409E-03
    7611.459    164.933   6.700  9.31913E-01  9.32950E-01 -1.10272E-03
    7614.021    167.496   6.750  9.36063E-01  9.32967E-01  3.29185E-03
    7616.602    170.077   6.800  9.39599E-01  9.32984E-01  7.03353E-03
    7619.202    172.677   6.850  9.42165E-01  9.33001E-01  9.74532E-03
    7621.822    175.297   6.900  9.43556E-01  9.33018E-01  1.12082E-02
    7624.460    177.935   6.950  9.43736E-01  9.33035E-01  1.13831E-02
    7627.118    180.592   7.000  9.42831E-01  9.33052E-01  1.04032E-02
    7629.794    183.269   7.050  9.40907E-01  9.32922E-01  8.49852E-03
    7632.490    185.965   7.100  9.38484E-01  9.32793E-01  6.06049E-03
    7635.204    188.679   7.150  9.35943E-01  9.32663E-01  3.49379E-03
    7637.938    191.413   7.200  9.33623E-01  9.32533E-01  1.16105E-03
    7640.691    194.166   7.250  9.31777E-01  9.32404E-01 -6.68314E-04
    7643.462    196.937   7.300  9.30541E-01  9.32274E-01 -1.84804E-03
    7646.253    199.728   7.350  9.29932E-01  9.32144E-01 -2.36094E-03
    7649.063    202.538   7.400  9.29858E-01  9.32014E-01 -2.30230E-03
    7651.892    205.367   7.450  9.30156E-01  9.31885E-01 -1.84632E-03
    7654.740    208.215   7.500  9.30629E-01  9.31755E-01 -1.20339E-03
    7657.607    211.082   7.550  9.30501E-01  9.31024E-01 -5.58927E-04
